product_id,product_name,category,subcategory,brand,unit_price,cost_price,supplier,launch_date
693,Outside Fiction 659,Books,Fiction,Rasmussen-Jenkins,300.92,198.74,"Smith, Christensen and King",2024-09-11
694,Congress Non-Fiction 622,Books,Non-Fiction,"Williams, Moreno and Garner",937.77,625.12,Gallagher-Thompson,2023-09-28
695,Pass Magazines 204,Books,Magazines,Reed PLC,853.67,368.23,"Berger, Ballard and Castillo",2024-12-06
696,Hold Magazines 464,Books,Magazines,Hobbs-Garcia,10.9,5.95,Taylor-Morgan,2023-12-03
697,Book Comics 195,Books,Comics,"Dean, Herring and Dudley",834.83,579.11,"Schwartz, Vasquez and Johnson",2025-05-04
698,Case Magazines 272,Books,Magazines,Vasquez-Carter,958.0,610.71,"Mcintosh, Webb and Hudson",2023-11-12
699,Country Educational 913,Books,Educational,Green PLC,381.17,264.14,Williams PLC,2023-06-01
700,Popular Educational 425,Books,Educational,Rogers Ltd,69.05,42.59,Buchanan Group,2025-05-08
701,Into Non-Fiction 817,Books,Non-Fiction,"Brooks, Bishop and Adams",675.4,470.71,Melton and Sons,2024-02-07
702,Heavy Fiction 163,Books,Fiction,Hall and Sons,784.44,444.67,Salazar-Holloway,2023-04-25
703,Order Comics 142,Books,Comics,Brown Ltd,724.02,294.44,Cunningham-Pratt,2023-04-06
704,Watch Comics 478,Books,Comics,"Joseph, Cunningham and Young",845.38,529.71,Martinez-Elliott,2024-04-06
705,Include Comics 167,Books,Comics,"Sims, Johnson and Phelps",689.0,438.02,"Dyer, Meyer and Garner",2023-08-12
706,Within Magazines 746,Books,Magazines,Higgins PLC,462.1,201.6,Mendoza Group,2023-04-27
707,Knowledge Educational 848,Books,Educational,Gibson-Larsen,580.5,233.03,Ramirez-Villa,2025-06-06
708,Cultural Magazines 387,Books,Magazines,Gibson-Williamson,926.82,590.27,King-Ingram,2024-11-09
709,Nothing Magazines 405,Books,Magazines,Le Group,786.85,529.68,"Gordon, Burgess and Villanueva",2024-04-11
710,Forward Non-Fiction 234,Books,Non-Fiction,Kennedy Ltd,190.89,95.74,Jones and Sons,2023-03-08
711,One Magazines 544,Books,Magazines,Melton-Bell,401.13,269.77,Mclaughlin PLC,2023-02-06
712,Wait Non-Fiction 466,Books,Non-Fiction,Salazar-Klein,594.92,372.6,Sanchez-House,2023-07-03
713,Benefit Educational 142,Books,Educational,Tate-Smith,811.53,560.25,Booth-Zimmerman,2025-10-27
714,Be Fiction 274,Books,Fiction,"Briggs, Moore and Smith",258.77,116.21,English PLC,2024-07-12
715,Stage Fiction 827,Books,Fiction,Carr-Webb,788.55,491.86,Baker-James,2024-03-25
716,Indeed Magazines 461,Books,Magazines,Snyder-Powell,992.46,455.16,Wells Group,2024-06-14
717,Field Comics 567,Books,Comics,"Hamilton, Pacheco and Peck",873.11,377.2,Jones-Johnson,2025-11-21
718,Democratic Fiction 195,Books,Fiction,Collins PLC,46.82,21.35,Butler-Warren,2024-06-25
719,Evidence Educational 479,Books,Educational,"Michael, Roberts and Wilson",19.28,11.28,Duran-Howard,2025-03-01
720,Bank Non-Fiction 299,Books,Non-Fiction,"Williams, Dunn and Pena",138.42,55.88,Smith Inc,2023-04-02
721,Hour Magazines 603,Books,Magazines,"Ellis, Brown and Chase",267.49,150.64,Garza-Holden,2024-09-19
722,Attorney Magazines 473,Books,Magazines,Jones-Chavez,610.48,319.69,Bowen Group,2023-10-23
723,Including Non-Fiction 479,Books,Non-Fiction,"White, Walker and Marquez",75.89,32.04,"Odonnell, Robinson and Huff",2023-09-12
724,Me Non-Fiction 942,Books,Non-Fiction,George-Vazquez,18.52,12.77,"Spencer, Spencer and Maxwell",2023-12-20
725,Off Comics 705,Books,Comics,"Madden, Coleman and Bentley",859.32,583.1,Sanchez and Sons,2024-12-01
726,Have Comics 552,Books,Comics,Robertson and Sons,866.05,551.82,Berry Ltd,2024-05-13
727,Move Comics 321,Books,Comics,Moore Group,285.14,115.84,Valdez-Vasquez,2023-11-16
728,Couple Non-Fiction 495,Books,Non-Fiction,Taylor-Eaton,20.17,10.06,Allen and Sons,2024-10-05
729,Eat Fiction 203,Books,Fiction,"Smith, Brooks and Walters",503.87,350.57,Wright-Johnson,2023-09-27
730,Several Educational 686,Books,Educational,Wagner LLC,470.03,294.48,Powers Group,2024-01-16
731,Need Comics 428,Books,Comics,Mccullough Inc,26.48,15.76,Thornton-Greene,2023-12-07
732,Newspaper Comics 474,Books,Comics,Anderson-Ray,30.53,18.13,"Pierce, Gibson and Wong",2024-03-12
733,Agree Comics 589,Books,Comics,Herrera LLC,563.31,359.79,Jackson LLC,2024-01-10
734,Real Educational 883,Books,Educational,Stephenson and Sons,619.89,431.56,Martin-Gillespie,2024-08-18
735,Strong Magazines 741,Books,Magazines,"Maxwell, Spence and Johnson",800.97,441.63,Parker and Sons,2023-10-19
736,Six Comics 308,Books,Comics,Garrett Group,638.27,437.53,Delacruz Ltd,2022-12-04
737,Such Fiction 489,Books,Fiction,Miller-Oliver,388.37,233.83,"Perry, Murphy and Williams",2024-07-10
738,Until Educational 700,Books,Educational,Bolton Group,672.41,469.58,Wilson Inc,2024-06-30
739,Later Non-Fiction 577,Books,Non-Fiction,Kelly-Williams,466.41,307.93,"Smith, Walker and Newman",2024-03-23
740,Detail Non-Fiction 616,Books,Non-Fiction,"Hernandez, Jones and Jones",854.59,472.45,Roberts-Smith,2025-09-03
741,Scene Comics 128,Books,Comics,"Bryan, Murray and Morris",953.33,625.07,"Gill, Garner and Carson",2022-12-21
742,Test Comics 317,Books,Comics,"Smith, Hernandez and Moreno",58.52,30.14,"Porter, Richards and Wilson",2025-09-14
743,Get Magazines 731,Books,Magazines,Lewis Group,567.75,367.46,Warner LLC,2025-07-20
744,Suddenly Non-Fiction 447,Books,Non-Fiction,Watson Ltd,690.0,291.25,Guzman LLC,2023-01-16
745,Budget Magazines 222,Books,Magazines,"James, Pierce and Stout",58.05,34.83,"Nash, Harrison and Davidson",2024-06-29
746,Believe Magazines 924,Books,Magazines,"Martinez, Nixon and Harris",648.56,293.27,Gates LLC,2025-04-14
747,They Non-Fiction 658,Books,Non-Fiction,Castillo-Garrison,890.29,562.59,"Hughes, Bowen and Adams",2024-04-10
748,Training Non-Fiction 648,Books,Non-Fiction,Moore-Wall,949.75,544.53,Taylor and Sons,2023-04-14
749,Worry Non-Fiction 399,Books,Non-Fiction,West-Trujillo,184.71,122.33,"Reed, Nielsen and Cooper",2024-10-11
750,Record Non-Fiction 444,Books,Non-Fiction,Hill-Summers,815.06,555.45,"Taylor, Morton and Ross",2023-08-14
751,Space Magazines 856,Books,Magazines,Knight-Herrera,905.65,462.31,Lee Ltd,2024-05-07
752,Administration Comics 576,Books,Comics,"Coleman, Nguyen and Garcia",628.57,410.32,"Ward, Washington and Carter",2024-10-10
753,Radio Non-Fiction 200,Books,Non-Fiction,Lee PLC,372.8,211.26,"Durham, Morales and Villegas",2024-12-09
754,Card Educational 629,Books,Educational,Schwartz-Day,370.23,173.5,Livingston-Lewis,2024-01-08
755,Size Comics 849,Books,Comics,Chan-Cunningham,519.9,256.12,Wyatt-Williams,2024-01-05
756,Guess Fiction 179,Books,Fiction,"Cummings, Cook and Sherman",571.45,288.8,"Cowan, Stevens and Griffin",2025-05-01
757,Service Non-Fiction 594,Books,Non-Fiction,Ryan-Harmon,288.06,168.43,Mcgee and Sons,2023-03-21
758,Marriage Educational 293,Books,Educational,"Ruiz, Bryan and Williams",914.02,502.28,"Davies, Gallagher and Wyatt",2023-08-07
759,Use Comics 864,Books,Comics,"Gentry, Hernandez and Wright",997.43,690.06,Moore-Jones,2023-03-02
760,Special Non-Fiction 549,Books,Non-Fiction,Park-Mora,620.2,419.19,Shaw-Diaz,2025-09-15
761,Without Fiction 805,Books,Fiction,"Bishop, Smith and Roth",706.28,420.17,Clark-White,2025-11-03
762,Wide Educational 872,Books,Educational,Carson-Robertson,323.9,139.55,"Stone, George and Campbell",2023-05-24
763,There Comics 431,Books,Comics,"Hampton, Bennett and Grant",561.67,272.27,Howard-Burch,2025-08-16
764,A Non-Fiction 160,Books,Non-Fiction,Jefferson Group,939.26,377.96,Robinson Inc,2024-12-14
765,Four Magazines 575,Books,Magazines,"Pearson, Guerra and Price",163.57,72.29,Carter-Deleon,2024-01-26
766,Student Non-Fiction 963,Books,Non-Fiction,Porter-Rodriguez,757.6,398.24,"Walker, Hernandez and Perez",2025-05-28
767,Condition Non-Fiction 927,Books,Non-Fiction,Scott-Hayes,256.08,166.81,"Morris, Smith and Nelson",2023-03-27
768,Politics Non-Fiction 432,Books,Non-Fiction,James Group,613.29,366.89,Cowan Ltd,2024-06-03
769,Draw Comics 540,Books,Comics,Bentley-Harvey,362.32,252.81,Patterson and Sons,2025-08-30
770,Rate Fiction 884,Books,Fiction,"Myers, Hernandez and Hill",658.32,396.55,"Noble, Collins and Holmes",2025-07-17
771,Language Magazines 626,Books,Magazines,Schneider PLC,421.03,249.41,Robinson Ltd,2024-06-29
772,Factor Fiction 133,Books,Fiction,Sanchez Group,700.17,282.81,"Esparza, Rios and Garcia",2023-05-22
773,Two Educational 810,Books,Educational,Jenkins-Parker,86.05,53.16,Conner Ltd,2024-08-10
774,Effect Comics 639,Books,Comics,"Li, Castro and Flores",425.26,185.54,York Inc,2024-07-14
775,Court Fiction 249,Books,Fiction,"Johnson, Tucker and Palmer",268.59,126.13,"Stewart, Kelley and Ross",2024-08-11
776,Vote Fiction 332,Books,Fiction,Martinez-Wilson,868.69,516.63,"Moody, Jones and Young",2024-09-25
777,Help Educational 544,Books,Educational,Chen Group,546.69,238.48,Anderson Inc,2024-05-28
778,Glass Non-Fiction 878,Books,Non-Fiction,"Barnett, Barton and Pugh",361.8,220.25,Adams-Williams,2023-12-15
779,Agency Fiction 137,Books,Fiction,"Walker, Fields and Miller",152.7,63.27,Norman Inc,2025-10-04
780,Light Fiction 302,Books,Fiction,Patterson-Green,593.28,289.8,Randolph-Kim,2024-11-19
781,Which Comics 390,Books,Comics,Dyer-Hall,763.71,533.21,"Guerra, Turner and Diaz",2024-04-12
782,Several Fiction 302,Books,Fiction,Mcdonald PLC,376.91,161.58,"Cervantes, Jacobs and Johnson",2024-06-26
783,Size Educational 902,Books,Educational,Simon Group,505.41,276.04,"Robinson, Blackwell and Owens",2025-04-05
784,Himself Non-Fiction 169,Books,Non-Fiction,"Riggs, Davis and Fowler",240.65,151.37,Mccoy and Sons,2023-06-03
785,Several Comics 309,Books,Comics,Bruce-Douglas,807.65,336.44,Clark Group,2023-06-07
786,Lawyer Comics 853,Books,Comics,Wade LLC,196.87,116.91,Davis-Mitchell,2023-12-18
787,And Non-Fiction 126,Books,Non-Fiction,"Park, Graham and Rowland",429.62,286.23,Green-Brown,2025-01-17
788,Lot Fiction 795,Books,Fiction,Boyd-Jackson,88.93,44.67,Nunez-Cortez,2025-07-23
789,Reach Educational 806,Books,Educational,Rodriguez-Roberts,509.12,209.69,"Durham, Lee and Knight",2024-02-29
790,Surface Non-Fiction 743,Books,Non-Fiction,"Bennett, Cortez and Perry",773.25,474.45,"Freeman, Phelps and Thompson",2025-04-23
791,Day Fiction 299,Books,Fiction,"Gomez, Lewis and Allen",558.13,232.16,Weaver Ltd,2023-04-18
792,Quickly Magazines 891,Books,Magazines,Collins-Burgess,739.85,442.55,Lloyd Group,2025-07-31
793,Then Comics 481,Books,Comics,"Stephenson, Miller and Hunt",160.08,95.62,Smith PLC,2025-07-12
794,Pretty Fiction 203,Books,Fiction,Chavez-Moore,170.18,108.79,Hatfield and Sons,2024-07-28
795,Edge Fiction 216,Books,Fiction,Atkinson LLC,130.16,86.55,"Powers, Vasquez and Carter",2023-01-31
796,Leave Comics 852,Books,Comics,"Johnson, Davis and Palmer",189.36,129.87,Woodard Inc,2023-02-11
797,Why Educational 592,Books,Educational,"Snyder, Baker and Jones",278.0,134.88,Thomas-Conway,2023-01-14
798,Charge Magazines 309,Books,Magazines,Dillon-Miller,100.48,42.01,"Smith, Huynh and Hawkins",2023-02-26
799,Himself Comics 296,Books,Comics,Rodriguez-Martinez,710.47,320.51,White-Smith,2024-10-18
800,Hot Educational 288,Books,Educational,Thompson LLC,596.54,388.36,Herrera-Martinez,2025-05-27
801,Case Magazines 310,Books,Magazines,Little and Sons,235.7,139.25,Gentry-Flowers,2024-08-07
802,Home Educational 825,Books,Educational,James-Smith,868.01,351.79,Smith-Kramer,2024-10-25
803,Color Non-Fiction 685,Books,Non-Fiction,Blair-Jones,135.9,76.63,"White, Rodriguez and Greene",2025-05-03
804,Marriage Fiction 509,Books,Fiction,Simpson-Nolan,425.68,264.97,"Hill, Nguyen and Maxwell",2025-01-02
805,Really Magazines 874,Books,Magazines,"Sweeney, Price and Schwartz",831.93,497.85,Yates and Sons,2024-11-23
806,Those Educational 912,Books,Educational,Archer-Taylor,373.94,169.68,"Walters, Carroll and Watkins",2024-03-08
807,Mention Fiction 271,Books,Fiction,"Hale, Clements and Fisher",334.13,215.57,Cruz-Rogers,2025-06-29
808,Apply Educational 581,Books,Educational,Smith Group,372.31,200.92,Beck-Houston,2023-07-02
809,First Educational 714,Books,Educational,Miller-Cruz,439.53,199.91,"Bailey, Alexander and Davis",2025-06-04
810,Occur Non-Fiction 664,Books,Non-Fiction,"Simpson, Cruz and Massey",512.49,318.85,Daniels-Carter,2024-12-07
811,Old Non-Fiction 998,Books,Non-Fiction,Herrera and Sons,614.24,410.63,Wells-Moore,2024-09-30
812,Art Educational 877,Books,Educational,Riley-Blair,627.32,358.99,Khan-Taylor,2024-09-19
813,Group Comics 605,Books,Comics,Chan Ltd,51.42,29.0,Daniels-Hernandez,2025-06-16
814,Color Fiction 872,Books,Fiction,Mason-Mueller,157.45,92.08,Clarke PLC,2025-08-28
815,Itself Educational 812,Books,Educational,Pruitt-Cox,120.19,71.73,Collier-Mcdaniel,2023-12-14
816,Analysis Non-Fiction 885,Books,Non-Fiction,Lawson-Campbell,764.85,380.43,Hernandez-Hudson,2023-02-28
817,Those Educational 636,Books,Educational,Ramirez-Bryan,585.84,376.0,Martinez Inc,2025-02-08
818,Tonight Fiction 808,Books,Fiction,"Rhodes, Perez and Clark",987.59,515.51,Hernandez Inc,2024-03-27
819,West Magazines 651,Books,Magazines,Ortiz-Delgado,389.27,252.23,Wood Ltd,2024-03-10
820,Scene Comics 188,Books,Comics,Gordon and Sons,751.77,317.19,Ellis Ltd,2025-04-22
821,Before Fiction 456,Books,Fiction,"Jenkins, Stone and Glover",866.98,592.26,Wilcox Group,2024-09-19
822,Machine Fiction 361,Books,Fiction,Wilson Group,473.88,264.5,Carroll-Moon,2023-03-08
823,See Magazines 819,Books,Magazines,Hopkins-Ward,275.99,130.84,"Anderson, Munoz and Williams",2023-03-25
824,Money Educational 484,Books,Educational,"Bowen, Hudson and Garcia",879.92,612.93,Miller Group,2025-09-23
825,Month Fiction 614,Books,Fiction,Hall and Sons,479.8,256.13,"Hanson, Andrews and Patel",2023-06-01
826,Start Non-Fiction 545,Books,Non-Fiction,Ellison Inc,610.94,312.8,Moses-Bowers,2024-03-20
827,Together Comics 556,Books,Comics,Green-Johnson,23.22,13.98,Rodgers-Cunningham,2023-01-30
828,Successful Comics 521,Books,Comics,"Richmond, Clark and Woods",520.16,304.93,"Baker, Munoz and Moss",2023-08-14
829,Allow Non-Fiction 806,Books,Non-Fiction,"Williams, White and Campbell",351.14,199.95,"Lynch, Benton and Baker",2023-08-12
830,Source Magazines 386,Books,Magazines,"York, Dudley and Charles",950.28,478.8,Miller Ltd,2022-12-12
831,Effect Action Figures 632,Toys,Action Figures,Vazquez Inc,644.49,273.15,"Jones, Phillips and Scott",2024-04-02
832,Build Dolls 661,Toys,Dolls,Anderson Inc,612.13,265.13,"Baker, Mcclain and Lewis",2023-07-09
833,Economy Educational Toys 843,Toys,Educational Toys,Smith Inc,744.59,298.77,"Cordova, Francis and Howard",2025-04-05
834,Receive Dolls 405,Toys,Dolls,Austin LLC,756.77,407.92,Kelly-Paul,2023-07-11
835,Make Dolls 385,Toys,Dolls,Perry-White,924.05,619.33,Lambert Inc,2023-06-28
836,Civil Action Figures 515,Toys,Action Figures,Reynolds-Morgan,426.89,209.67,Kelley and Sons,2024-09-06
837,Mrs Educational Toys 731,Toys,Educational Toys,"Gonzalez, Garza and Hall",131.97,86.11,Williams-Copeland,2025-03-22
838,By Educational Toys 975,Toys,Educational Toys,Washington Inc,417.54,184.81,"Riddle, Brown and Barker",2024-06-02
839,But Board Games 892,Toys,Board Games,Ortega-Mann,793.13,436.48,Ramsey-Aguilar,2023-07-27
840,Agent Puzzles 840,Toys,Puzzles,Blair-Sanders,741.67,387.18,Jones-Graham,2023-09-03
841,Let Puzzles 339,Toys,Puzzles,Spencer Ltd,167.03,114.21,Sanders-Young,2023-01-26
842,Else Puzzles 932,Toys,Puzzles,Jackson PLC,216.89,113.89,Washington-Johnson,2024-01-27
843,Concern Educational Toys 242,Toys,Educational Toys,"Lawrence, Roman and Trevino",366.3,159.47,Payne-Brown,2025-08-27
844,Give Puzzles 454,Toys,Puzzles,Guzman-Castillo,654.16,407.89,Garcia-Holt,2024-04-18
845,Dream Educational Toys 589,Toys,Educational Toys,Hubbard-Ford,994.94,634.87,Berg-Morgan,2023-01-28
846,Because Educational Toys 946,Toys,Educational Toys,"Chavez, Richards and Sandoval",80.52,37.62,Price-Moon,2024-10-23
847,Performance Dolls 818,Toys,Dolls,Thompson-Russell,913.18,501.67,Carter-Goodman,2023-11-19
848,Yes Dolls 354,Toys,Dolls,"Johnson, Wu and Rivas",775.31,502.47,Baxter-Rasmussen,2023-11-18
849,Together Action Figures 684,Toys,Action Figures,Ramos-Edwards,894.3,439.4,Meyers-Murphy,2023-01-04
850,Me Educational Toys 214,Toys,Educational Toys,"Davis, Rose and Jones",198.33,106.13,Griffith-Duarte,2022-12-02
851,People Dolls 665,Toys,Dolls,Thompson-Williams,386.07,189.25,Hobbs-Mann,2025-07-19
852,Professional Action Figures 249,Toys,Action Figures,"Perez, Martinez and Mason",500.55,341.06,"Guzman, Mccullough and Jones",2023-10-14
853,Girl Dolls 432,Toys,Dolls,"Trevino, Kennedy and Norton",106.29,52.31,"Colon, Cook and Owen",2025-07-05
854,Describe Action Figures 542,Toys,Action Figures,Patton PLC,30.97,17.1,Larson PLC,2022-12-19
855,Stage Educational Toys 954,Toys,Educational Toys,Cabrera-Ingram,844.4,536.05,"Francis, Bowen and Williams",2024-11-24
856,Authority Puzzles 641,Toys,Puzzles,Martinez-Harris,729.93,336.88,Mclaughlin and Sons,2023-04-20
857,Instead Puzzles 170,Toys,Puzzles,Garner-Montes,730.15,456.98,Cabrera-Bishop,2024-09-03
858,Nation Board Games 802,Toys,Board Games,Conley-Love,357.09,215.78,Wilson-Hill,2025-01-24
859,Detail Educational Toys 319,Toys,Educational Toys,"Gilbert, Hampton and Tapia",156.73,99.6,"Flores, Scott and Anderson",2025-07-26
860,Hit Action Figures 140,Toys,Action Figures,Edwards-King,239.83,97.94,Roach-Jensen,2023-08-21
861,Support Board Games 547,Toys,Board Games,Ortega-Hayes,720.28,407.44,Garcia-Horne,2023-10-12
862,Himself Action Figures 132,Toys,Action Figures,Washington-Ritter,256.64,171.36,Rogers LLC,2023-05-02
863,Ago Action Figures 748,Toys,Action Figures,"Burton, Cook and Henderson",304.02,180.91,"Hunter, Schmidt and Lin",2025-11-19
864,Democrat Action Figures 572,Toys,Action Figures,"Miller, Stephenson and Morales",852.98,551.35,Jackson and Sons,2024-05-22
865,Sound Board Games 891,Toys,Board Games,Caldwell LLC,564.36,293.58,Silva-Baker,2023-09-07
866,Manage Puzzles 353,Toys,Puzzles,Perez-Goodman,787.81,471.0,Jackson-Lopez,2023-12-16
867,Level Dolls 828,Toys,Dolls,"Bryant, Reyes and Alvarez",59.21,33.63,Cruz Ltd,2024-03-02
868,Other Action Figures 949,Toys,Action Figures,Olsen-Brown,999.32,410.9,"Cain, Jackson and White",2024-11-11
869,Close Action Figures 662,Toys,Action Figures,Reyes-Jackson,268.08,162.66,"White, Sanford and Clarke",2025-01-01
870,Day Action Figures 123,Toys,Action Figures,Dean LLC,724.0,311.46,Moore PLC,2023-12-10
871,Clear Action Figures 738,Toys,Action Figures,"Pugh, Graham and Sullivan",115.85,51.29,Williamson-Ford,2025-09-16
872,Sing Board Games 736,Toys,Board Games,Carpenter Ltd,583.89,366.28,Roberson-Jefferson,2023-02-06
873,Experience Dolls 401,Toys,Dolls,Willis-Costa,532.39,370.51,Thompson-Thomas,2023-08-09
874,Air Board Games 230,Toys,Board Games,"Castro, Vazquez and Horne",950.23,600.81,Martin and Sons,2023-03-07
875,Evening Dolls 760,Toys,Dolls,Mercado Ltd,14.93,5.98,"Jenkins, Wagner and Fitzgerald",2023-03-19
876,Type Educational Toys 592,Toys,Educational Toys,Moreno-Wilkerson,494.87,204.21,Short-Singleton,2023-06-05
877,Majority Educational Toys 160,Toys,Educational Toys,Byrd PLC,76.12,49.14,Hunt-Dodson,2023-09-21
878,Everybody Educational Toys 504,Toys,Educational Toys,"Spencer, Lopez and Becker",947.83,547.92,"Strickland, Moore and Myers",2025-09-01
879,Billion Dolls 657,Toys,Dolls,"Rosario, Brown and Gomez",727.47,329.27,Rodriguez Ltd,2025-02-07
880,Listen Dolls 654,Toys,Dolls,"Stephens, Frazier and Ward",726.65,486.04,"Francis, Jenkins and Jordan",2023-07-15
881,Myself Board Games 153,Toys,Board Games,"Lester, Wright and Vargas",934.53,382.82,Cervantes and Sons,2023-11-01
882,Nice Puzzles 507,Toys,Puzzles,Thompson Group,289.23,144.29,Pittman-Shea,2025-01-08
883,Even Dolls 244,Toys,Dolls,"Ryan, Armstrong and Carter",229.87,122.2,Garrison-Rodriguez,2025-07-24
884,Magazine Educational Toys 238,Toys,Educational Toys,Hughes LLC,376.04,189.24,"Shepherd, Cox and Howell",2025-10-11
885,Whether Board Games 620,Toys,Board Games,Robinson-Avila,789.09,474.49,Melendez-Wright,2023-08-22
886,Light Puzzles 642,Toys,Puzzles,Bowman Ltd,740.32,297.7,Sanchez-Thomas,2023-10-25
887,Wife Dolls 595,Toys,Dolls,"Rice, Mayo and Padilla",17.21,8.57,Foster-Osborne,2023-07-12
888,Show Dolls 648,Toys,Dolls,Williams PLC,397.41,170.16,Gilbert-Buck,2025-10-20
889,Sport Educational Toys 480,Toys,Educational Toys,Garrett-Wright,235.51,151.15,Hansen-Garner,2025-05-30
890,Sort Board Games 131,Toys,Board Games,Owen Ltd,964.82,508.02,Lewis LLC,2025-04-06
891,Image Puzzles 217,Toys,Puzzles,Ellis-Huff,51.14,21.96,Morse-Perez,2024-09-09
892,Camera Dolls 396,Toys,Dolls,Watson-Mccarthy,367.07,160.96,Fritz Group,2023-05-28
893,Picture Puzzles 397,Toys,Puzzles,"Rodriguez, Porter and Hood",544.34,273.06,Weeks-Smith,2023-07-25
894,Ten Puzzles 819,Toys,Puzzles,Davis-Harris,753.1,339.5,Wells-Morris,2025-04-20
895,Method Dolls 139,Toys,Dolls,"Bryan, Patel and Stevens",332.43,199.22,Nielsen-Brown,2025-06-30
896,Because Educational Toys 241,Toys,Educational Toys,"Alexander, Bailey and Velez",963.84,455.71,Perkins PLC,2024-01-17
897,From Puzzles 605,Toys,Puzzles,Murphy LLC,256.86,128.89,Newton PLC,2023-03-10
898,Single Puzzles 379,Toys,Puzzles,Brown-Williams,480.59,240.14,Larson-Butler,2025-08-13
899,Approach Action Figures 871,Toys,Action Figures,Norman Ltd,620.46,251.51,Woods-Hall,2023-12-25
900,Option Educational Toys 369,Toys,Educational Toys,Woodward-Carpenter,137.9,76.78,"Harris, Hill and Watkins",2024-03-28
901,Son Puzzles 800,Toys,Puzzles,Davis Group,175.97,102.91,Gardner Group,2025-09-27
902,Pay Board Games 428,Toys,Board Games,"Lynn, Johnson and Jacobs",620.2,279.43,"Montoya, Miles and Irwin",2023-03-14
903,Responsibility Dolls 502,Toys,Dolls,Moreno and Sons,283.82,123.85,Gonzalez-Gomez,2023-10-23
904,Court Action Figures 900,Toys,Action Figures,"Chang, Jones and Rios",272.46,150.78,Clark-Sexton,2024-09-08
905,Cause Action Figures 677,Toys,Action Figures,"Horn, Noble and Dunn",21.56,9.68,"Montes, Hall and Carter",2024-10-17
906,Child Board Games 461,Toys,Board Games,Clark PLC,310.63,161.89,Patel-Rogers,2024-08-14
907,Last Dolls 659,Toys,Dolls,Woods-Harris,311.83,146.98,Ellis PLC,2024-09-27
908,Between Puzzles 918,Toys,Puzzles,Olson and Sons,594.07,378.58,Owens Group,2023-06-02
909,College Action Figures 260,Toys,Action Figures,"Cook, Weaver and Gaines",459.99,187.58,Brown-Riley,2022-12-25
910,Former Puzzles 829,Toys,Puzzles,Boyd Inc,886.27,577.65,"Long, Hernandez and Cameron",2025-02-28
911,Interest Educational Toys 845,Toys,Educational Toys,Moreno PLC,581.28,312.07,Brown-Patterson,2024-11-13
912,Note Educational Toys 684,Toys,Educational Toys,Brown Group,215.16,135.06,Robinson-Robinson,2024-12-26
913,Fact Puzzles 555,Toys,Puzzles,Coleman-Gardner,754.17,524.96,Romero Inc,2023-11-15
914,Fish Educational Toys 800,Toys,Educational Toys,Miller PLC,956.16,560.8,Brooks Ltd,2024-04-17
915,Together Puzzles 790,Toys,Puzzles,"Wright, Bean and Foley",967.96,579.5,Parsons-Miller,2024-08-07
916,Thought Educational Toys 273,Toys,Educational Toys,Gonzales-Garrett,481.68,234.9,Kramer Ltd,2023-07-22
917,Office Educational Toys 831,Toys,Educational Toys,"Ford, Bauer and Mcfarland",816.96,370.39,Anderson LLC,2025-09-27
918,Go Dolls 705,Toys,Dolls,"Miranda, Harmon and Hanson",882.02,587.38,"May, Warren and Williams",2023-01-14
919,Enjoy Educational Toys 116,Toys,Educational Toys,"Mcclure, Johnson and Ayala",558.59,284.79,Crane-Sanchez,2024-06-09
920,Town Educational Toys 649,Toys,Educational Toys,Bishop LLC,460.49,187.97,Williams PLC,2023-03-01
921,Later Puzzles 787,Toys,Puzzles,Weber-Beard,643.68,314.68,Rowe PLC,2023-11-11
922,Develop Action Figures 494,Toys,Action Figures,Morris Ltd,160.06,68.85,"Brown, Smith and Hayden",2023-06-24
923,See Action Figures 235,Toys,Action Figures,Schmitt and Sons,34.95,22.55,Boyd-Koch,2023-11-02
924,Support Action Figures 497,Toys,Action Figures,Houston-Evans,580.55,347.73,Coleman-White,2023-06-26
925,Far Educational Toys 933,Toys,Educational Toys,Davis and Sons,89.08,46.51,Lee Ltd,2024-10-09
926,Budget Educational Toys 675,Toys,Educational Toys,Cook Group,601.54,244.91,Whitaker-Brady,2024-12-23
927,Two Dolls 874,Toys,Dolls,Hayes-Garcia,256.58,114.45,"Nguyen, Harris and Brown",2025-10-22
928,Find Dolls 761,Toys,Dolls,"Phillips, Preston and Miller",738.82,300.93,Eaton-Myers,2023-09-11
929,Bar Dolls 751,Toys,Dolls,"Gregory, Hill and Lewis",580.32,362.42,"Barnes, Stephens and Smith",2025-08-13
930,Election Board Games 284,Toys,Board Games,West Group,779.94,332.2,Lopez-Thornton,2025-09-17
931,Goal Puzzles 938,Toys,Puzzles,Adkins-Craig,372.58,227.61,Flores-Ayala,2024-09-30
932,Past Action Figures 926,Toys,Action Figures,"Gregory, Butler and Reyes",87.95,36.52,Scott Group,2023-11-26
933,Garden Educational Toys 551,Toys,Educational Toys,Long-Hart,356.77,169.19,Watson-Reyes,2024-01-31
934,Question Dolls 484,Toys,Dolls,Wheeler-Lambert,673.64,406.95,"Allen, Monroe and Roberts",2025-08-18
935,Hair Dolls 477,Toys,Dolls,Hoover PLC,969.32,442.6,Rivera Ltd,2024-11-12
936,On Dolls 365,Toys,Dolls,"Hawkins, Lee and Thomas",675.27,396.81,Carter-Chandler,2025-09-28
